fret,below_cutoff,price_dist,lag_ret,vol,vol_x_lagret,hour_of_day,day_of_week,lag_ret_eth,lag_ret_xrp,lag_ret_neg,netflow_bitt,netflow_huob,netflow_krak,netflow_aggplbt
-145.99498,0.0,37.521484,0.00085551693,0.08797137,7.526099e-05,0,4,0.009751434,0.099264815,1,3.4160237,-18.73174,0.30671176,-7.4769974
86.01141,1.0,-21.264648,-0.02885248,0.10660501,-0.0030758188,7,4,-0.030482441,-0.045345478,1,67.377846,11.205941,0.0,366.4237
114.133965,1.0,-43.19043,0.059857875,0.19145434,0.01146005,23,4,0.05458678,0.08237238,1,-0.05414806,106.56663,-3.6385765,116.3744
121.818886,1.0,-15.691406,-0.014031436,0.20157652,-0.002828408,5,5,-0.012729944,-0.024657577,1,-133.56636,0.44310832,-7.7311673,-129.7385
9.029356,1.0,-48.74121,0.040202048,0.116580896,0.0046867905,3,4,0.029296823,0.05365536,1,1.3933387,31.412405,0.0,72.61662
0.6006301,0.0,26.795898,-0.0018364326,0.10726218,-0.00019697976,9,4,-0.00019173522,0.05839419,1,0.612826,24.174839,1.4217844,-20.24958
-171.38239,0.0,2.2451172,0.014878087,0.07751541,0.001153281,23,4,0.0073931855,0.0046375454,1,-1.9856246,-0.18108395,0.0,-42.67531
-140.097,0.0,12.3984375,-0.04279188,0.09618471,-0.0041159247,13,5,-0.038852807,-0.038839776,1,-63.428318,-3.7117999,-11.520104,-157.17093
49.646873,1.0,-21.95996,0.05446424,0.11638632,0.006338892,18,5,0.03505062,0.05480507,1,47.490765,-80.8228,-1.3700922,244.98213
33.151222,1.0,-4.4970703,0.0014400682,0.12285371,0.00017691773,22,5,0.004250432,-0.023243431,1,17.199724,0.0,2.008822,84.49695
170.69443,1.0,-29.516602,-0.0019252453,0.12167738,-0.0002342588,23,5,-0.00090388075,-0.0074766544,1,34.84379,-2.7240365,0.0,-53.32711
-30.84435,0.0,13.30957,-0.005337261,0.1222609,-0.0006525383,5,6,0.0046520056,0.098632574,1,-1.1327305,-9.61569,0.79563844,16.62712
104.59081,1.0,-4.147461,0.022743633,0.11979787,0.002724639,8,6,0.011792911,-0.0164266,1,-0.07965789,1.0,0.0,1.506745
49.579895,1.0,-8.956055,0.048151914,0.11379575,0.005479483,17,6,0.01610005,0.0035254217,1,11.728823,0.029594999,0.0,130.42522
-137.97475,0.0,2.6435547,-0.008921753,0.09292008,-0.00082901,22,6,-0.005816775,0.020297637,1,0.48894143,0.0,0.0,-37.75486
-48.715664,1.0,-30.549805,-0.01374507,0.07401471,-0.0010173374,9,0,-0.017519224,0.008911528,1,-37.713795,1.9429,0.0,-81.1967
63.63044,0.0,3.0058594,0.011977676,0.05318693,0.00063705584,20,3,-0.011602064,0.0035842261,1,-6.0657334,4.178995,1.8403689,36.940018
2.4216442,1.0,-43.29004,-0.010939888,0.0497327,-0.00054407015,4,4,0.009266964,0.03230352,1,19.60102,-0.7436049,0.0,48.702553
200.55652,0.0,32.53711,0.0069326665,0.048856225,0.00033870392,6,4,-0.0037481259,0.0037566363,1,1.2654918,-5.019251,0.0,-47.39029
237.46355,1.0,-47.867188,-0.0053486843,0.048995424,-0.00026206105,7,4,0.01700528,0.026500156,1,0.3896951,-15.645648,2.1549985,-168.57185
27.637959,0.0,38.536133,0.00073589163,0.055017993,4.048728e-05,12,4,0.015052556,0.012646629,1,-0.14639756,2.5746417,-1.5675361,-108.363815
79.45787,0.0,47.45996,0.0016742321,0.055215776,9.2444025e-05,15,4,0.0021788233,-0.03592597,1,-6.6260004,91.57838,4.30822,-109.91638
2.50673,0.0,5.779297,0.0059988177,0.051538065,0.00030916746,2,5,-0.0030340583,-0.010181552,1,-15.531231,-22.783215,0.0,-66.01667
