fret,high_flow,price_dist,lag_ret,vol,vol_x_lagret,hour_of_day,day_of_week,lag_ret_eth,lag_ret_xrp,lag_ret_neg,netflow_bitt,netflow_huob,netflow_krak,netflow_aggplbt
22.358738,0,-246.047,-0.0006861271,0.017682657,-1.213255e-05,11,6,0.005945979,-0.004917994,0,0.0,0.0,0.0,5.0511656
25.873682,1,-242.56006,0.002780757,0.017869469,4.969065e-05,12,6,-0.0032241468,-0.001647459,0,0.0,0.0,0.0,49.649967
27.404547,1,-237.18396,0.004275432,0.017786942,7.604686e-05,13,6,0.008301954,0.004950456,1,0.0,0.0,0.29595,15.800994
21.30152,0,-237.37195,-0.00014886435,0.017431451,-2.5949216e-06,14,6,0.012884903,-0.0049260696,0,0.0,0.0,0.0,4.996358
3.9222372,0,-234.11304,0.0025810539,0.01698294,4.383388e-05,15,6,0.013354461,0.008250811,0,0.0,0.0,22.5115,3.29995
4.2454863,1,-227.36597,0.0053299153,0.016250158,8.6611966e-05,16,6,0.002760678,0.004910021,0,0.0,0.0,9.4165,21.861996
2.7805707,0,-226.97095,0.00031039523,0.015700141,4.873249e-06,17,6,0.0041037076,0.001628601,0,-0.20403191,0.0,4.79975,-75.76812
0.74645597,0,-226.01599,0.00075014477,0.015191974,1.139618e-05,18,6,-0.006725254,-0.0065040393,0,0.0,0.0,0.0,-62.287483
4.378967,1,-225.86804,0.000116131145,0.011607865,1.3480346e-06,19,6,0.00781248,-0.013093313,0,0.0,0.0,0.0,132.21838
6.8458104,1,-225.349,0.00040736987,0.011757921,4.789823e-06,20,6,-0.005839838,0.0049751624,0,-11.6195,0.0,0.28245,25.305489
6.590905,1,-224.953,0.0003106702,0.011532722,3.5828732e-06,21,6,-0.0035347969,0.014851444,1,-0.06,0.0,0.79975,10.547354
10.697747,0,-225.58301,-0.00049410324,0.0111338,-5.501247e-06,22,6,-0.009390177,-0.00487801,0,0.0,0.0,0.0,-53.1655
1.2336583,0,-223.67505,0.001497123,0.011054134,1.6549398e-05,23,6,0.0035283288,-0.0016339994,0,0.0,0.0,0.0,-1.0
-10.172665,0,-222.33398,0.0010507234,0.011081251,1.1643329e-05,0,0,0.015533141,-0.0114566395,1,0.0,0.0,0.0,1.0095557
-14.630136,1,-223.06299,-0.0005705747,0.011051412,-6.305656e-06,1,0,0.0036172802,0.009933773,0,0.7499,0.0,0.0,15.706884
-10.464847,0,-219.578,0.0027291756,0.011561927,3.155453e-05,2,0,-0.0021625848,0.0,1,0.0,0.0,0.0,0.0
6.762577,1,-221.86804,-0.0017885034,0.012257234,-2.1922106e-05,3,0,-0.0037667677,-0.009836065,1,1.8581566,0.0,0.0,20.701473
8.550981,0,-226.97095,-0.0039924714,0.010522339,-4.2010135e-05,4,0,-0.00036256123,-0.00662249,0,0.0,0.0,0.0,2.14995
19.405344,1,-225.19897,0.0013919342,0.010726727,1.4930898e-05,5,0,-0.0026424192,-0.0016666794,1,0.00686661,0.0,0.0,20.662931
9.951037,0,-225.88599,-0.00053891685,0.010785286,-5.8123724e-06,6,0,-0.005247017,0.0,0,0.0,0.0,0.0,-13.95289
11.320785,0,-224.38794,0.0011757558,0.010098392,1.1873242e-05,7,0,0.007938088,0.0,0,0.0,0.0,0.0,-2.15005
-4.232831,1,-221.92798,0.0019284554,0.0100497,1.9380399e-05,8,0,0.005699514,0.018363925,0,0.0,0.0,0.0,38.955315
5.818251,1,-218.45496,0.0027173918,0.011399963,3.0978164e-05,9,0,0.009531142,-0.0032786373,1,0.0849,0.0,0.0,7.405916
-7.93821,0,-220.58301,-0.001660536,0.011682211,-1.9398733e-05,10,0,0.003010973,0.0,0,0.0,0.0,0.0,0.0
1.99144,0,-217.58997,0.0023393796,0.012113583,2.833827e-05,11,0,-0.0030019344,0.0,1,0.001432865,0.0,0.0,-14.239586
-3.0996034,0,-220.08899,-0.001948693,0.0129077425,-2.5153227e-05,12,0,-0.009441157,0.003289422,0,0.0,0.0,-0.2897,-10.15246
-6.804431,0,-218.35498,0.0013547885,0.012708168,1.721688e-05,13,0,0.012364749,0.006557427,1,0.0,0.0,-14.337376,2.2145762
-4.779367,0,-220.646,-0.0017875587,0.01285954,-2.2987182e-05,14,0,-0.0025444904,0.004885955,0,0.0,0.0,0.0,-16.693245
-7.066017,0,-219.328,0.0010302021,0.012553492,1.2932634e-05,15,0,0.00954083,-0.009724472,1,0.0,0.0,0.0,0.545325
3.1711957,0,-219.54895,-0.00017252448,0.012034562,-2.0762566e-06,16,0,-0.00601412,-0.0049099447,1,-0.07795,0.0,-3.3,4.27205
-2.4391148,1,-223.26099,-0.0028990067,0.012559111,-3.6408946e-05,17,0,0.015354894,-0.0065789972,0,0.0,0.0,0.0,16.259758
-1.818072,0,-221.17004,0.0016377211,0.012773251,2.0919022e-05,18,0,-0.0007510962,0.018211905,1,0.0,0.0,0.0,4.723804
4.0603185,1,-222.26794,-0.00085851946,0.012863776,-1.1043801e-05,19,0,-0.0006514903,-0.00487801,0,0.0,0.0,0.0,9.943888
7.7675905,0,-222.04797,0.00017215715,0.012794783,2.2027134e-06,20,0,-0.0032593836,0.0,1,0.08524419,0.0,0.00255,-6.8647556
10.156633,1,-222.10596,-4.5372126e-05,0.012686893,-5.756313e-07,21,0,-0.006389335,-0.013071919,1,0.0,0.0,0.0,34.945625
2.57256,1,-222.96497,-0.0006722066,0.012711661,-8.544862e-06,22,0,0.0,0.0,0,0.0,0.0,0.0,12.598285
